date,family,method,method_label,fund,return,growth_1
2023-06-23,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.00525566081988027,1.1317748035166957
2023-06-26,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0003234452811895494,1.1321408707362624
2023-06-27,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0025566887950843054,1.1350354026149307
2023-06-28,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.004019657221580708,1.1304729493620598
2023-06-29,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0011577134089636454,1.1291641856701127
2023-06-30,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.006624744686917872,1.1366446101097887
2023-07-03,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.003604344630618206,1.1407414690071591
2023-07-05,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0020999711827673906,1.1431369932190618
2023-07-06,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.00813113257352338,1.1338419947774987
2023-07-07,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.013866551482274336,1.118119516384152
2023-07-10,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.000582181005826854,1.1187704643288352
2023-07-11,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.009212149943215842,1.1290767455982735
2023-07-12,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0026243600123913025,1.1261136417362045
2023-07-13,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.001702815971795113,1.1280312060314093
2023-07-14,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0033731268252972235,1.1318361983522462
2023-07-17,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.004908474683822939,1.1262806090264
2023-07-18,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0007415466487887823,1.1271157986376192
2023-07-19,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.00766648179020657,1.1357568113833287
2023-07-20,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.015463234461806863,1.1533192852493432
2023-07-21,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005858418428836831,1.1600759122043809
2023-07-24,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.001185078634186043,1.1614506933819682
2023-07-25,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.002633546237275408,1.1583919592786311
2023-07-26,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0034998150999914213,1.1624461169494231
2023-07-27,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.006918373870758443,1.1544038801077556
2023-07-28,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0025528335590512263,1.1573508810735937
2023-07-31,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.004245785807464153,1.1524370171284752
2023-08-01,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.005384005625552413,1.1462322897451607
2023-08-02,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.008540095540971904,1.13644335647859
2023-08-03,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.006848884616211914,1.1286599870572076
2023-08-04,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.005956756622788384,1.1219368342044282
2023-08-07,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.011818992538501494,1.1351969972765603
2023-08-08,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.003761839170215442,1.1309265687462944
2023-08-09,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.002259706945033857,1.1334821313680137
2023-08-10,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0020414034368588796,1.131168237049421
2023-08-11,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.006181191057209823,1.1381602040404706
2023-08-14,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0005988442323423548,1.1374786233667993
2023-08-15,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.006320079776190202,1.13028966772341
2023-08-16,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0026116200552891433,1.1273377805588973
2023-08-17,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.005394489104428968,1.1212563691846613
2023-08-18,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0038132147996623456,1.125531960565852
2023-08-21,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0031984744658001274,1.1219319753295403
2023-08-22,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.006062199405716617,1.115130599975443
2023-08-23,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.010700715710353137,1.1270632955056958
2023-08-24,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.009287215052362963,1.1165960163027095
2023-08-25,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0026702076244822237,1.1195775594989075
2023-08-28,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.002855477866783973,1.1227744884402047
2023-08-29,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005275604847631232,1.1286978029742165
2023-08-30,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0017756963940263049,1.1307020275929032
2023-08-31,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.005262595208145426,1.1247516005206524
2023-09-01,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-2.0598089478407466e-05,1.1247284327865439
2023-09-05,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.009305028264456339,1.1142628029296273
2023-09-06,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.002484922997961325,1.1114939456648547
2023-09-07,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005627662008099277,1.1177490579151053
2023-09-08,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0036907446199720972,1.1218743842370844
2023-09-11,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.003641764071108833,1.1259599860618963
2023-09-12,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0018111280962027632,1.1239207282959396
2023-09-13,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.00027535539258716213,1.1242302059293163
2023-09-14,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.008881276404152816,1.1342148051300722
2023-09-15,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.008893966265209996,1.1241271369157437
2023-09-18,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0010291180274317746,1.125283996417469
2023-09-19,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.00020043129638414037,1.1255095385476712
2023-09-20,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0017211224100515121,1.1274466782371924
2023-09-21,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.013931849280131692,1.1117392610446066
2023-09-22,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0014339859276252254,1.1101450425890802
2023-09-25,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0015898170728898542,1.108380115046988
2023-09-26,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.006198591280099586,1.1015097197308221
2023-09-27,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.006347774672338713,1.0945175842305799
2023-09-28,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.002142703424834469,1.0968628108068523
2023-09-29,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.004753326410448566,1.0916490638396052
2023-10-02,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.007126218130707684,1.0838697344885013
2023-10-03,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.008275894149879615,1.0748997432936163
2023-10-04,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005526005707868764,1.0808396454104434
2023-10-05,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.013195563530323251,1.066577357203338
2023-10-06,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005155985357560233,1.0720766144397835
2023-10-09,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0041833651239058245,1.076561502358786
2023-10-10,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.01041755159645441,1.087776637356365
2023-10-11,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.001937828086449489,1.0898845614760178
2023-10-12,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.004780641614801295,1.084674213986096
2023-10-13,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0026628487046971294,1.0875625373118274
2023-10-16,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.00622532490586325,1.0943329674620386
2023-10-17,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005004087115288103,1.0998091049643504
2023-10-18,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.006602316304962441,1.092547817378298
2023-10-19,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.00486275143061099,1.0872350289163308
2023-10-20,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.00010083231843327489,1.0873446573449783
2023-10-23,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0044542766617576834,1.0825013234144796
2023-10-24,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.015476216655781583,1.0992543484258124
2023-10-25,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0012550060445272182,1.0978747775740652
2023-10-26,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0025269417391393656,1.095100511974265
2023-10-27,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.01620863115978244,1.077350431692785
2023-10-30,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005789472527490069,1.08358772241955
2023-10-31,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.005503937362550282,1.0895517213705757
2023-11-01,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.004000501121039779,1.0939104742533494
2023-11-02,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.01465237983733858,1.1099388660301526
2023-11-03,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0017240097508002261,1.1118524114579806
2023-11-06,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0009226251214593528,1.112878234424147
2023-11-07,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0014765756990489098,1.1145214833810981
2023-11-08,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0008129921796580231,1.1136153861310485
2023-11-09,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.009926034398053951,1.1025616015021096
2023-11-10,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.004862813424679979,1.1079231528594307
2023-11-13,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.003158701649838669,1.1114227515502622
2023-11-14,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.00750321974713275,1.1197620006871067
2023-11-15,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0034274774520464124,1.1235999596961201
2023-11-16,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.014663193859649759,1.1071243956664012
2023-11-17,Equity,min_variance,Minimum Variance,Equity Minimum Variance,1.4303941093141148e-05,1.1071402319085395
2023-11-20,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0041084564822611025,1.1116888693710962
2023-11-21,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0032623971385394857,1.1153156399574786
2023-11-22,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.00073274631169995,1.1144983965359185
2023-11-24,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0044392731935603,1.1194459593919264
2023-11-27,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.000453173102542781,1.119953262190473
2023-11-28,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.00040326973828330726,1.11950161893154
2023-11-29,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0016565441279831061,1.1176471150984315
2023-11-30,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.008912905221577283,1.1276085979064732
2023-12-01,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0034279268943988583,1.1314739577455921
2023-12-04,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0013258813996954721,1.132974158020407
2023-12-05,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.003047510988849478,1.1364269092170567
2023-12-06,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0030147373044010495,1.1330008806201148
2023-12-07,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0002464214759894112,1.1332800763694146
2023-12-08,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.002137202499611912,1.1308580273574376
2023-12-11,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.006510735824904579,1.1382207452290345
2023-12-12,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0037939015181589486,1.142539042642359
2023-12-13,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.01485990219385025,1.1595170610686798
2023-12-14,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.0031180586266311705,1.1559016188936886
2023-12-15,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.004312179942140393,1.1509171631176076
2023-12-18,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0037649987700798526,1.1552503648212091
2023-12-19,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.003906423737733533,1.159763262269372
2023-12-20,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.013058786848519799,1.1446181610326525
2023-12-21,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.007623416783793857,1.153344062332504
2023-12-22,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.006566490613301168,1.160917485291717
2023-12-26,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0032897940275697923,1.164736664701331
2023-12-27,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.00371551425701111,1.1690642603846924
2023-12-28,Equity,min_variance,Minimum Variance,Equity Minimum Variance,0.0019154082565220332,1.171303495721438
2023-12-29,Equity,min_variance,Minimum Variance,Equity Minimum Variance,-0.00025628970356239567,1.171003302695738
2021-01-04,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.011905908079070104,0.9880940919209299
2021-01-05,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.008955174929589083,0.9969426473609753
2021-01-06,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.01078981327408246,1.0076994723709696
2021-01-07,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.008823834521888063,1.016591245762965
2021-01-08,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0025730787632201046,1.019207015108313
2021-01-11,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.000816993478171546,1.0183743296240628
2021-01-12,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0003155519640634097,1.0186956796439275
2021-01-13,Equity,risk_parity,Risk Parity,Equity Risk Parity,-8.985733294442078e-05,1.0186041423670726
2021-01-14,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0026482217419487863,1.0213016320033281
2021-01-15,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.008569483123915811,1.012549604903448
2021-01-19,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0074161130100829364,1.0200587872017268
2021-01-20,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.00965860753421488,1.0299111346891354
2021-01-21,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.006819359293872007,1.0228878006209308
2021-01-22,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.002799133059710024,1.0200246015618386
2021-01-25,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.003002658399600344,1.0230873869995172
2021-01-26,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.004170166142342557,1.018820942617594
2021-01-27,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.025285008540741227,0.9930600463820222
2021-01-28,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.00912677763108194,1.0021234845996627
2021-01-29,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.012463497401286938,0.9896335211535862
2021-02-01,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.007717014330555827,0.9972705372183268
2021-02-02,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.015509968051885537,1.0127381713896697
2021-02-03,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0017575866388611638,1.0109581963109706
2021-02-04,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0073965826166142445,1.018435832131928
2021-02-05,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.007785035427946507,1.0263643911661653
2021-02-08,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.010252950814721551,1.0368876547867736
2021-02-09,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0028940675204071065,1.033886831902744
2021-02-10,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.00028413707234742347,1.0341805974802996
2021-02-11,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0013124988263175652,1.0328232366599062
2021-02-12,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.003984033681097898,1.0369380392213798
2021-02-16,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.00227119380086771,1.0345829519748164
2021-02-17,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0026116084934091344,1.0372848775993302
2021-02-18,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.004976754926018234,1.0321225649750536
2021-02-19,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0013754379791597326,1.030702944400039
2021-02-22,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0009555657173807575,1.031687848798511
2021-02-23,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.00039678491106720504,1.0312784906271764
2021-02-24,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.010862499651300928,1.0424807528720081
2021-02-25,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.01677626517312758,1.0249918193239456
2021-02-26,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.013648652260960792,1.0110020624116636
2021-03-01,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.018041181199622613,1.0292417338128246
2021-03-02,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0016241383246828889,1.027570102867576
2021-03-03,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.009588961487044356,1.0177167727259406
2021-03-04,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.007990089991443683,1.0095851241260587
2021-03-05,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.01727973286940565,1.0270304853798828
2021-03-08,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0008874494957777923,1.0279419230662816
2021-03-09,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0073739675389650206,1.0355219334389136
2021-03-10,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.008532327416328922,1.0443573456218045
2021-03-11,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.004235144512498179,1.0487803499032018
2021-03-12,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.006412277841093106,1.05550542090106
2021-03-15,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.007491724315772164,1.0634129765282536
2021-03-16,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0020242025294647803,1.0655655397652077
2021-03-17,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.00026110136248336246,1.0658437603794557
2021-03-18,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.01149389826753866,1.0535930606285635
2021-03-19,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0042041608000344954,1.0491635859838806
2021-03-22,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.006635864500456723,1.0561256933792829
2021-03-23,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.005991202622806169,1.049798230355096
2021-03-24,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.00431498628774496,1.0452683653862147
2021-03-25,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.006067224946742833,1.0516102436887271
2021-03-26,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.019407766316707153,1.0720196495544934
2021-03-29,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.003474430987843391,1.0757443078444826
2021-03-30,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.005221516232489565,1.0701272914790645
2021-03-31,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0005381302290112799,1.0695514236346297
2021-04-01,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.011162310425552935,1.0814900886413314
2021-04-05,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.00811566218467652,1.0902670968568204
2021-04-06,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0005111754592230788,1.090824414640732
2021-04-07,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0012311386944334757,1.089481458495035
2021-04-08,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.001020501578648636,1.0883696409467323
2021-04-09,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0026860861339648157,1.0912930955479077
2021-04-12,Equity,risk_parity,Risk Parity,Equity Risk Parity,4.9309101461503246e-05,1.0913469062298802
2021-04-13,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0029351003860955682,1.0945501189557196
2021-04-14,Equity,risk_parity,Risk Parity,Equity Risk Parity,8.869049309745414e-05,1.0946471951454897
2021-04-15,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.011328696167827834,1.1070481206302578
2021-04-16,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.003203773740783733,1.110594852328917
2021-04-19,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.003800670714822374,1.106373846997638
2021-04-20,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0038155248845030965,1.1021524500528552
2021-04-21,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.00803747464347393,1.1110109724233976
2021-04-22,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.007689598653072727,1.1024677439463018
2021-04-23,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.006832193479112458,1.1100000168774236
2021-04-26,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0010156610076801353,1.1088726331417569
2021-04-27,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0002921365081854921,1.1085486909626885
2021-04-28,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.001465717579867576,1.1069238716582053
2021-04-29,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.008159456015123911,1.115955768301091
2021-04-30,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.004715388112274899,1.1106936037374195
2021-05-03,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.006389293888390268,1.1177901515916533
2021-05-04,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0035576687375533655,1.1138134245141906
2021-05-05,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0034326626214249423,1.1176367702237617
2021-05-06,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.008083211324469985,1.1266708644214785
2021-05-07,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.007649189278748247,1.1352889831182893
2021-05-10,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0019740035315782833,1.1330479186562519
2021-05-11,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0074645506685607765,1.124590225057535
2021-05-12,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.01627560369486236,1.1062868402353825
2021-05-13,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.010336253956335417,1.1177217019646073
2021-05-14,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.010700842062874694,1.129682265367578
2021-05-17,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0016992762920988724,1.1316019076587216
2021-05-18,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.006395347637344839,1.1243649200721615
2021-05-19,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0033827790108501565,1.1205614420200052
2021-05-20,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.009526731534006183,1.1312367300454886
2021-05-21,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0006605464830105046,1.1319839644889724
2021-05-24,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.004447520945213501,1.137018486880683
2021-05-25,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.005139092423695812,1.1311752437891525
2021-05-26,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0025052682303887686,1.1340091411904196
2021-05-27,Equity,risk_parity,Risk Parity,Equity Risk Parity,-6.27512949809006e-05,1.1339379806482897
2021-05-28,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0031536650978831737,1.1375140412810243
2021-06-01,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.000870053049885966,1.138503738841929
2021-06-02,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.00305497398201382,1.1419818381425166
2021-06-03,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0019253800244485308,1.1441805871619593
2021-06-04,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.006738605983376944,1.1518907693126725
2021-06-07,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0015053146341790224,1.1501568112806504
2021-06-08,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.003821468387544935,1.145761523385622
2021-06-09,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.00026798710329400954,1.145454474073904
2021-06-10,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0055025258703764734,1.1517573669508343
2021-06-11,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.00040033702218744693,1.1512962758362668
2021-06-14,Equity,risk_parity,Risk Parity,Equity Risk Parity,-5.242705020980232e-05,1.1512359167686073
2021-06-15,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0032048649897793435,1.1475463610839791
2021-06-16,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.009263769626612017,1.1369157559590402
2021-06-17,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.00434534372488915,1.131975466213156
2021-06-18,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.013886677002763581,1.1162560885388013
2021-06-21,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.014294907722637973,1.1322128663192963
2021-06-22,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0006241260270862803,1.132919509837368
2021-06-23,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.004957415926586717,1.1273031566157594
2021-06-24,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.006323067239397906,1.1344311702742265
2021-06-25,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.008168845281187664,1.1436981629863532
2021-06-28,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0010890257940034953,1.1449436797863997
2021-06-29,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0009062200795088016,1.1439061088338704
2021-06-30,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0035030669091764555,1.147913288470931
2021-07-01,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.005522057149026871,1.1542521312519949
2021-07-02,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.004414897233066872,1.1593480357925208
2021-07-06,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.0051199772929503284,1.1534122001746365
2021-07-07,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.0016249975264159833,1.1552864921468584
2021-07-08,Equity,risk_parity,Risk Parity,Equity Risk Parity,-0.006399749239528241,1.1478929482973044
2021-07-09,Equity,risk_parity,Risk Parity,Equity Risk Parity,0.009736453871191708,1.1590693550374673
